ID;Content;Lab;NumL
5098;"𝘚𝘦𝘯 𝘣𝘢𝘯𝘢, 𝘥𝘶𝘯𝘺𝘢𝘥𝘢 𝘣𝘢𝘴𝘬𝘢 𝘵𝘶𝘳𝘭𝘶 𝘣𝘪𝘳 𝘩𝘢𝘺𝘢𝘵𝘪𝘯 𝘥𝘢 𝘮𝘦𝘷𝘤𝘶𝘵 𝘰𝘭𝘥𝘶𝘨𝘶𝘯𝘶, 𝘣𝘦𝘯𝘪𝘮 𝘣𝘪𝘳 𝘥𝘦 𝘳𝘶𝘩𝘶𝘮 𝘣𝘶𝘭𝘶𝘯𝘥𝘶𝘨𝘶𝘯𝘶 𝘰𝘨𝘳𝘦𝘵𝘵𝘪𝘯...

#evlilikhakkındahersey #ÇolpanCevher #ErmanArsen #Çoler  @SumruYavrucuk @EKucukkomurcu https://t.co/hfk0qqzKBD https://t.co/kEba1no9tO";Positive;1
5099;"🏆🏆 BÜYÜK FİNAL🏆🏆
Vee işte büyük final...
Ne güzel bir sevda, ne güzel anlar yaşatmış bize hepsi birbirinden özel ve aşk dolu... Sizi seviyoruz #SafNac 
Oy verirken 2,3 hatta 5 kere düşünün...
Yarına kadar oylama açık

#MasumlarApartmanı";Positive;1
5100;👍🤭🤭🤭🤭 ters köşe oldum. Yadigar a bak sen  #mahkum;Neutral;2
5101;"👤💚🖤💚🖤🌿
Babamın oğlu sen nasıl bir adamsın yaaaa😿🎶😇 ? bir  bilsem🐱⚘2🥺

#ArasBulutIynemli  💙😿
#Çukur #Cukur #Yamaç #YamaçKoçovalı #EfYam #ArDam #VarYam #BahKar #EfLey #EfYam #llCey #ZehSer   #Mahkum #Baba  #Yargı #teşkilat #photo  #netflix 💚🌿 https://t.co/b7tuBQJoRl";Positive;1
5102;"👼🏻 çok seviyorum seni
🤍 sen çok seviyorum

#AşkMantıkİntikam
#EsZan 
#aşkmantıkintikamveda https://t.co/BHx0MGrdiE";Positive;1
5103;"💎🎻💏
İçimdeki neşenin ismi Mahur’muş meğer..☺🥰🖤🤎

#burakdeniz #alinaboz #maraşlı #mahur #maraşli #mahurtürel #celalkün #MahCel #maraşli #yargı #teşkilat #çukur #llCey #ZehSer #EfYam #Baba #Mahkum #EfLey #BahKar #Netflix 😇🖤 https://t.co/YcH2pNnQ5D";Positive;1
5104;"💚Hem ilk hem sonmuş gibi💜
❤️En güzeli oymuş gibi🧡
💛Bunca yıl beklemiş gibi💙
🤎Beklediğime değmiş gibi🖤
🤍Ben ona resmen aşığım ❤️‍🔥
#MasumlarApartmanı #SafNac https://t.co/4sqKY8dVQg";Positive;1
5105;"💫💖
Rıza Babanın dediği gibi; ÇOK GÜZELSİNİZ..❤️‍🔥
Bu sahne 

#SelMes #ArkaSokaklar https://t.co/rxtwyTjwFN";Positive;1
5106;"💫💖
Rıza Babanın dediği gibi; ÇOK GÜZELSİNİZ..❤️‍🔥
Bu sahne 

#SelMes #ArkaSokaklar https://t.co/rxtwyTjwFN";Positive;1
5107;"📌 İnsan insana şifadır. 

 #GönülDağı";Neutral;2
5108;📌 Tt ya da mention çalışması yapan oldu mu bilmiyorum ama kutlamadan da geçmek istemiyorum. Deniz hocamız, canımız tipsizimiz için “iyi ki doğdun...” ile başlayan bebiko mesajlarınızı aşağı alabilir miyiiim? Biz de onu mutlu edelimmm🌸☀️✨ #MasumlarApartmanı;Positive;1
5109;"📚 Bir Senaryoda önemli olan unsur karakterler arasında denge kurabilmektir. 
Bu,tam sahayı kullanan takım gibi sahaya yayılmaya yarar, boş alan kalmaz hakimiyet sağlar.
✔️ geniş senaryo ağına rağmen #CamdakiKız çok bunu başardı
Ocak ayında kaybettiği kontrolü geri almayı başardı https://t.co/v1DaMJgacB";Positive;1
5110;"📺 Sedat’ın yolunda gitmeyen evliliğini düzeltmek için eşine hediye olarak kaplumbağa alması ve Nalan’ın yüzünde ki o ifade beni benden aldı. 😁😲 Sedat ne yaparsa yapsın arada ileşim eksikliği ve düşük voltaj varken işi çok zor. Olmuyorsa zorlamayacaksın üstad.🤗

#CamdakiKız";Positive;1
5111;🔥🔥🔥🔥🔥 Unutmayalım lütfen 😉🧡🥵 #barbüg #mahkum https://t.co/QqfLXm0Rk6;Neutral;2
5112;"🖤😌☺😎
Asıl soru kimin bana izin vereceği değil, kimin beni durduracağıdır🤫🖤💛

#Enginakyürek 💞🥺
#EnginAkyuerek #YolunAçikOlsun #KaraParaAşk  #Elmer  #EfLey #EfYam #llCey #ZehSer  #çukur #baba  #Mahkum #Yargı #Teşkilat #explore #photo #netflix 😉 https://t.co/IAR1Xm10cz";Neutral;2
5113;😅 iyi sepetlendik ama, çok iyi sepetlendik #askmantıkintikam https://t.co/uPdcuPjFHI;Neutral;2
5114;"😅🤣🤣 bu kadar iş bilmez bi ekipten kurtulduk Ya Rabbi şükür..
Burcu da azıcık dikkat etseymiş keşke de asıl işi yapan dikkat etmeyince Burcu her seferinde ne yapsın.. 

#EsZan #EsZanLas #EsZanLasDa
#AşkMantıkİntikam https://t.co/erUX1xZ02E";Negative;4
5115;"😌☕ afiyet olsun Erman 
#EvlilikHakkındaHerŞey https://t.co/k5c6fvEmY9";Positive;1
5116;🚔Sizin de bayramınız  kutlu olsun #ArkaSokaklar ekibi  🚔;Positive;1
5117;🤍🤍😭🤍😭🤍 nasıl güzel oldular #aşkmantıkintikam https://t.co/p94tfnifZA;Positive;1
5118;🤣 ister misiniz şimdi motor kazası yapıp ölsünler niye çünkü burası #MasumlarApartmanı buradan normal çıkmak yok 😄;Neutral;2
5119;🤩🤩 canım Masal be 🌸 #MasumlarApartmanı https://t.co/OosEOhqwSw;Positive;1
5120;"🥺💔 Siz kalbimi hep kırın ama güzel kırın lütfen. Trajik çiftim benim 🥀🖤

#barbüg | #mahkum https://t.co/PxiqpNu754";Positive;1
5121;"🥺💔💯🎯💙
""Ben onu sevmekten Vazgeçmiyorum ,sevgimi ona göstermekten vazgeçiyorum...""💙💔😢☹🤚

#AycaAyşinTuran #TolgaSarıtaş  #Ariza   #PoyHaz  #llCey #ZehSer #EfYam  #HanKer  #Netflix #yargı #teşkilat #Baba #Mahkum #çukur #ZehSer #llCey #EsZan  #explore #photo 💙🥺🍒 https://t.co/a4Lsckugsp";Positive;1
5122;🧿🥰 🧿🥰 ahhhhh ahhh bebeğim ne çok bekledik seni #Masal #EsGülMas #MasumlarApartmanı https://t.co/1AbdRIlMuj;Positive;1
5123;"彡彡◦༄◦°˚°◦.¸¸◦°´ *•.¸♥🏖️
Sɑhilde yürüyüş keyfi.  Bu günlerde hɑvɑ çok güneşli.
彡彡◦༄◦°˚°◦.¸¸◦°´ *•.¸♥🏖️
#AskMantıkİntikam #BurcuÖzberk #EsZanLasDa https://t.co/HaMh4taAA6";Positive;1
5124;Tum uyanmış gibi yapıp uyanamayanlara ?? ne iş ne ev ne akedemik vs hiç birini yapmak istemediğim gunler ?? tatil istıyorum ami çok yordu #AşkMantıkİntikam #eszan #ilhanşen #BurcuÖzberk https://t.co/0ufgRpeAwu;Junk;5
5125;"RAIN UNALA ITAFEN,
YATACAK YERIN YOKK!!!!
#AskMantıkİntikam https://t.co/kh15ADH132";Neutral-Negative;3
5126;"42'deki finale üzülenler 40. bölüme bile gelmiş olmamız mucize farkında mısınız? Çünkü ekip elindeki mis gibi işin içine hiç utanmadan bütün kötü ruhunu kattı. Bizde iyi sabır varmış.
#AşkMantıkİntikam #EsZan #EsZanLas";Negative;4
5127;Bizim yapımcının 42 ye uzatma sebebi bile karides olayları sonrası imajını toplamak. Dizi istediği gibi yazılmadığı için şuan en büyük #EsZan düşmanı bizzat yapımcı. O yüzden iş sezon sonuna kadar uzadı haberi asla gelmeyecek. Çünkü karides artık dizide yok. #AşkMantıkİntikam https://t.co/YIZCTMIKAT;Negative;4
5128;Barışır barışmaz soluğu eski karısının evinde alan adama boşanma sebeplerini öğrendikten sonra papyonunu düzelttirip dünyanın en berbat kadınına nikahta evet dedirttip başkasından olan çocuğu 5 yıl kitleyerek adamı o kadınla 6 yıl evli bıraktılar. Topunuzun ABV. #AşkMantıkİntikam https://t.co/H19G6Li7V1;Neutral-Negative;3
5129;"Arkadaşlar #aşkmantıkintikam bitiyor diye ÜZÜLMEYİN. Uzasaydı ne izleyecektiniz? Söyleyeyim: BOŞANMA! Sağlıklı ilişki YAZAMIYORLAR! Çiftin bir tane düzgün romantik sahnesi yok ama çift birleşir birleşmez yazılan ne? Ev işi kavgası?
@MeralKnl @enginkocagoz @EmekKulu #eszan";Negative;4
5130;"İlBur'u(yeni bi partnerliğe kadar) #EsZan'ı #EsZanLas'ı bi daha göremeyeceğimiz için hüngür foşurt ağlamıyorsam sebebi tam da bu şimdiye kadar bize doğru düzgün bi şey izletmediler şurada 3 BÖLÜM kalmış utanmadan hâlâ da sırf bize izletmemekte ısrar ediyorlar..

#AşkMantıkİntikam https://t.co/tZrwgBhSPs";Negative;4
5131;"İlk bölümlerden kareler gördükçe eszan aşkını nasıl mahvettiğinize hayret ediyorum. Bizim tanıdığımız karakterler bunları yapmazdı,bizim beklediğimiz hikaye de bu değildi ?
#AskMantıkİntikam";Negative;4
5132;Bu hikayede #EsZan olmasaydı 28 den sonra anında biterdi. Ki şuan bile sezon sonunu görecek potansiyali var. Evde kurdurup kudurup şöyle hesaplar açmayın ya da açın biz nasıl kudurdugunuzu daha yakından görelim karides ve saz ekibi. #AşkMantıkİntikam #EsZan #EsZanLas https://t.co/DkgGaU6dXw;Neutral;2
5133;Şimdi şöyle bir şey var, oldukça güzel hikayesi olan ve başarılı performanslarla hayat bulan #EsZan çiftinin, yayınlanan 39.bölüm ve 40. bölüm fragmanındaki ergen irisi halleri beni, bir anda soğuttu arkadaşlar. Teşekkürler #AşkMantıkİntikam;Negative;4
5134;"Böyle bi potansiyeli harcadınız çok büyük şeyler çıkabilirdi..?
Bunu biz başardık!??
#AskMantıkİntikam https://t.co/NsOK4ITxbd";Negative;4
5135;Evliliklerinde yaşadıkları sorunları anne babalarına bile anlatamayan çift ne ara (hatta yıllar sonra kavuştuktan sonra) sorunlarını bütün mahalle önünde konuşacak hale geldi ve bunun neresi komik? #AşkMantıkİntikam #EsZan;Neutral-Negative;3
5136;Sizin beceriksizliğiniz bile gölge düşüremez bu ikiliye ?? #eszan #ilbur #aşkmantıkintikam https://t.co/of6pNYGbtx https://t.co/o5lZMJGAmJ;Neutral-Negative;3
5137;Bu soruyu da aklımızla dalga geçip sinir uçlarımıza dokunmak için soruyorlar paralel adı altında tvde efsane olan rain kissimizi de hiç ettiniz ya dalganızı geçin tabi #aşkmantıkintikam neyse ki elimizde 9. bölüm rain kissimizin hatıraları var ???? #EsZan https://t.co/uTI1TMIBFM https://t.co/NA7fev1UnH;Neutral-Negative;3
5138;Yapımcının yanı Melisa'nın değil Ilhan'ın yeriydi mesela... Çünkü dizi #ilbur için izlendi çakma başrol için değil.  #AşkMantıkİntikam #EsZan https://t.co/kly6pz8TPK;Positive;1
5139;"Çiftin sarılmasını öpüşmesini kokuşmasını geçtim böyle bir sahnede de mi fotoğraf çekmediniz?
Bu çifti harcadınız bundan sonra bütün basrolleriniz elinizde patlasın inşallah.  #AşkMantıkİntikam #EsZan #EsZanLas https://t.co/ddwOoWHH0x";Negative;4
5140;Organik Kendiliğinden ? Harcadılar bu kitleyi, asla kullanmadılar. ? #eszan https://t.co/Lo0in6YI43;Negative;4
5141;fragmandan umudu kestim gitti #AskMantıkİntikam;Negative;4
5142;#AşkMantıkİntikam ellerinde öyle konular vardıki normal bir yaz dizisi gibi tanıştılar aşık oldular değildi geçmişte evli olup çocuklarını kaybettikleri için boşanmış bir çift var ve çoçuklukları var. ama ami senaristleri çifte başkalarıya evlilik yazp beş sene atlatmayı seçtiler https://t.co/5bNZZdWSIM;Negative;4
5143;"Arkadaşlar konuşmayalım konuşmayalım diyoruz da yeter artık kız önceki dizisinde saçma sapan bir fandom yüzünden linçlendi şimdi de partnerinin eski partnerinin fanları yüzünden linçleniyor şaka mısınız amk ? Yeter artık salın hazal'ı ?
#HazalSubaşı";Neutral;2
5144;Devlet televizyonunda şiddet içermeyen diziler olması gerekmez mi?  #KaraTahta daki insanların öfkelerini gösterme şekillerine şaşırırken bir de #KasabaDoktoru başlıyormuş. Fragman şiddet dolu.?;Negative;4
5145;"Gece gece gördüğüm şu 4 foto beynime kan sıçrattı elim ayağım titriyor neler yaşadık ya.. Gerçekten bazen bize çok üzülüyorum ??
#Aşkmantıkintikam #EsZan https://t.co/Fm5wCAPdQI";Negative;4
5146;Şu sahneyi de kestiniz göstermediniz ya?.neyse..#askmantiki?ntikam #eszan https://t.co/7xmYnaN0Fs;Neutral-Negative;3
5147;"Arkadaşlar cidden mi? Esra ve Ozan mahalle ortasında tartışacak çift değilmiş Ozan'ın masayı devirmesi saçmaymış çift böyle ergence davranarak aşkına nasıl inandıracakmış? 11-28 arası yazılan bölümler ergence değil davranışlar çok yerinde de bu mu battı cidden? 
#AşkMantıkİntikam";Neutral;2
5148;Kendi deyimleriyle neleri aşmış neleri atlatmış bir çiftin yemeğin tuzu az olmuş, haftada bilmem kaç gün maç izlerim, bulaşık yıkarım noktasına getirilmesi çok üzücü. Taraflardan biri evliyken bile çatır çatır sevişen bir çiftin emekli çift moduna sokulması da öyle. #eszan;Neutral;2
5149;"EY SAYIN YETKİLİLER...
KURBAN OLAYIM BİRİSİ #BurcuÖzberk ve #İlhanŞen PARTNERLİĞİNİ, UYUMUNU #EsZan ÇİFTİNİN HİKAYESİNİ BAŞTAN OLMASI GEREKTİĞİ GİBİ YAZIP DEĞERLENDİREBİLİR Mİ? BAKIN NOLUR ARTIK DAYANACAK GÜCÜM KALMADI ? https://t.co/OzpY3Rhcss";Negative;4
5150;"Hazal şu ajanstan kurtul Allah rızası için 
#HazalSubaşı";Neutral-Negative;3
5151;"Ya hadi amaaa özet istemiyoruz diye saldınız iyiceeee 
#AşkMantıkİntikam @askmantikintikm @nodokuzyapim";Neutral-Negative;3
5152;Özet ve fotoğrafları versenize artık final oluyo diye iyice saldiniz ha @nodokuzyapim @askmantikintikm #AskMantıkİntikam;Neutral-Negative;3
5153;Karnalık adamınızı skm ama adam atlası kaçıracak da atlas korkarak baba dicek diye böyle bişi yazdılar diye de düşünmedim değil enayilik desen var #AskMantıkİntikam https://t.co/1rbw9vFz1g;Negative;4
5154;"Allah aşkına birisi milenyum softu yok etsin...

#AşkMantıkİntikam https://t.co/MhzReQ3ppM";Neutral-Negative;3
5155;yazacak konu bitmiş gibi yine şirketi biri satin almak istiyor cart curt ben hayatimda böyle iğrenç bir yapım ve yazım ekibi görmedim #AskMantıkİntikam;Negative;4
5156;Allahım ne şirketmiş??? Alan alana !!! #AşkMantıkİntikam @FOXTurkiye #IlBur #EsZan https://t.co/MUiUhSUXtF;Neutral-Negative;3
5157;"Son 3 bölüm ama hala biz şirketle uğraşıyoruz Esra'nın hamileliği gibi yazılabilecek birsürü konu varken ?
#aşkmantıkintikam #EsZan #EsZanLas #BurcuÖzberk #ilhanşen https://t.co/kWKvboqNJE";Neutral-Negative;3
5158;"1. HANGİ İLİŞKİ?
2. HANGİ MUTLULUK?
3. RUTİNE BİNEN ""EVLİLİK""?
4. ARALARINDAKİ ATEŞİ GÖREMEDEN PLANLARIN BOZULMASI?
5. OZAN YEMEĞİ MAHVETMESİ?
6. YENİ SORUN?
7. ŞİRKETİ ALMAK İSTEYEN KARANLIK ADAM?
8. HAYATLARI ALT ÜST OLAN #EsZan?

Ş A K A   M I S I N I Z?
#AşkMantıkİntikam https://t.co/RYrePaevbt";Neutral-Negative;3
5159;bu kaçıncı şirket vakası yaa kalan bölümlerde şirket mi kurtaracaz yine #AşkMantıkİntikam;Neutral-Negative;3
5160;finale 3 bölüm kalmış olmasa hadi yine yazın da ne şirket muhabbeti ya AYRICA ESZAN NE YWPTI DA ATESI SONECEK çifti izlettiniz mi sanki sürekli bölünen kissler 50 yılda bir olan sevişme? #AskMantıkİntikam;Negative;4
5161;Biz barışmışız ve zaman atlamışız da ilişkimiz rutine dönmüş çünkü neden mutlu ilişki düşmanı senaristler mutlu anları bize izletmek istemezler o yüzden kavgalı zamanlara hemen bir zaman atlaması #aşkmantıkintikam #EsZan;Negative;4
5162;bitmeye iki üç bölüm kala esas çifte hamilelik olayları yazılır siz nasıl iş yapıyorsunuz finale üzülüyorum çünkü ilhan ve burcuyu artık yan yana görmem zorlaşacak finale seviniyorum çünkü bu iğrenç yapım ve yazim ekibine katlanmak zorunda kalmayacağım #AskMantıkİntikam;Negative;4
5163;"Bu dizi 100 bölüm bile sürse biz hep aynı olay örgüsünü izleyeceğiz bu belli 3-5 bölümde bir şirket ellerinden gidiyor ya da tehlikeye gidiyor. Çifte dair kavgadan inatlaşmadan başka bir gelişme yok iyiki de final oluyor dedirtiyor insana ?
#aşkmantıkintikam #eszan #BurcuÖzberk https://t.co/uDvO50RUpQ";Negative;4
5164;"Finale 3 bölüm kalmışken; 
Fandom Hayali : Esra hamile kalsın Ozan peşinde pervane olsun??
Senarist ve Yapım: Şirketi almak isteyen karanlık bir kişinin yaptığı hamle??
Yapımı ve senaristleri""Allah'a havale ettim"" bu mübarek ayda? #AşkMantıkİntikam @FOXTurkiye @nodokuzyapim";Negative;4
5165;"Çıkıp sokakta İMDAAAAAAAAAAAAAAAAT diye bağırarak koşacağım artık YETER YAA YETER ! ?????
#EsZan #EsZanLas
#AşkMantıkİntikam https://t.co/A68ImRAEWj https://t.co/c9nxjBOHFe";Negative;4
5166;Ates gibi bir çift var yan yana durmaları bakmaları yetiyor... Ama ozette aralarında ates sönmüş ve canlandırma hamlesii bildiğiniz kotusunuz kötu çiftı bir arada atesli yazmamak yakın olmasın diye ugrasa bak.. ne yasattıysanız yasamadan ölmeyip ami ekibi... #AşkMantıkİntikam;Negative;4
5167;"Bu çifte rahat batıyor???
#EsZan https://t.co/gKntMywMZo";Neutral-Negative;3
5168;#AskMantıkİntikam senaryosundan anladığım son bölüm şirketi kaybetmiş mahallede sakince 2 çocuklu yaşayan #eszan olacak başladığımız yere geri döneceğiz yada EN BAŞA YANGIN SAHNESİNE döneceğiz esra ozan na evlenelim demiyor bu sefer herşey hayal;Neutral-Negative;3
5169;"Gerçekten inanılmaz kötü niyetli bir yazar ekibi. Finale 2 bölüm kalmış, geride saçma sapan yazılmış 30 bölüm var ama sanki tek konumuz saçma sapan mahalle dayanışmaları. Finalde bile sıfır EsZan ilerlemesi gidiyoruz çünkü tek derdimiz mahalle oldu.

#AskMantıkİntikam https://t.co/UEJl4ZkOk9";Negative;4
5170;"Burda?bizi?biri?basıyorsa?ve?o?yüzden?yarım?kalırsa?siktim?belanızı?

#aşkmantıkintikam #eszan https://t.co/gRjGJtMml0";Negative;4
5171;Ne şirketmiş arkadaş hep birileri almaya çalışıyor çocuğun elinden oyuncak mı alıyorlar kalmış son üç bölüm yine aynı saçma sapan mevzular #AskMantıkİntikam;Neutral-Negative;3
5172;"3 bölüm kalmışken diziye gizemli adam sokmanın manası nedir? Yazılabileceğiniz onca güzel şey varken sizin yaptığınıza bakın
#AşkMantıkİntikam 
#EsZan https://t.co/kQxofygUnZ";Negative;4
5173;"Aynen canım bölüm sonu hamile esra aynen enayi olan yine biz bölüm sonu girende biz finalden 2 bölüm önce yapılır mı be yazık gerçekten sıkılmadınız dönüp dönüp şirketle ilgili olaylar çıkarmaya bırakında rahat rahat finali izleyelim aw 
#AskMantıkİntikam #EsZan https://t.co/K5s9JaIY5m";Negative;4
5174;Şirketi almaya çalışan adamları daha kaç kere yazacaksınız yaa kaç kere son 3 bölüm farkında mısınız #AşkMantikİntikam #EsZan #ilbur #EsZanLas;Negative;4
5175;"Kalmış 3 bölüm hala şirket karanlık adam peşindeler şaka mısınız siz ya 40 bölüm oldu koca 40 bölüm hala mutlu olmadı bu çift alt üstü mutlu yazacaksınız cidden yıldım usandım bu sektörden silinip gidersiniz umarım.
#AskMantıkİntikam https://t.co/GkoXUd1KIu";Negative;4
5176;"Şu an gerçekten çok sinirliyim? SON 3 YAA SON 3?? SİZ NE YAZDIĞINIZIN PARDON YAZMADIĞINIZIN FARKINDA MISINIIIZZZZ ?
#AşkMantıkİntikam";Negative;4
5177;Kalmis surda 3 bolum reytinglerde zaten iyice düşüşte hala kötü kötü kötü ilk baslar olsa neyse dicem de zaten finalsiniz aq ne kötüsü hala gelde delirme gelde delirme sizin yazacağınız senaryonun ozetin gelmisini geçimini s.keym yeter artik #AşkMantıkİntikam #EsZan https://t.co/X6aRvrADZk;Negative;4
5178;Neden bu çiftin hiç bir eğlencesi olumlu bitmiyor neden sürekli bir tartışma kavga içersindeler üç bölüm kaldı eğlenceli bölüm yazıcağınıza karanlık adammış şirketmiş ıvır zıvırla uğraşıyorsunuz #AskMantıkİntikam @askmantikintikm @nodokuzyapim;Negative;4
5179;Zaten finale kalmış üç bölüm çatışmadır sorundur bilmem neye ne gerek var  #AşkMantıkİntikam https://t.co/wkqh5uao4X;Neutral-Negative;3
5180;"Ben böyle bir şey görmedim tarihe kazındınız saçmalardan seçmelerle tebrikler
#AskMantıkİntikam";Negative;4
5181;Hamile Esra izletmiyecekseniz defolun gidin aq ya ilk bebekleri düştü, ikinci bebekleri babasindan ayrı doğdu büyüdü . Hamile Esra ve onunla bebek gibi ilgilenen ozan izleyemiyecek miyiz biz?????? Aptal saptal şeyler yazacaginiza bunu yazın. #AskMantıkİntikam #eszan;Neutral-Negative;3
5182;"Bunlar final son 5 dksinda bile çiftle alakalı bitirmeyecekler bu nedir ya bu nedir
#AskMantıkİntikam";Negative;4
5183;"Buraya birilerinin resmini koymak vardi tukurmeek icin napalim elimizde ozet var buyrun tukurun agzinizi korkak alistirmayin...
Sizin Ben son bolumlerde yazacaginiz kaleminze tukureyim, yine söve söve gundeme gireceksiniz.. yildim sizden. 
#AskMantıkİntikam
#eszan https://t.co/lMEw0C8fxt";Negative;4
5184;"2 Halvet yok
Öpüşme sahnesi yok
Hamilelik yok
Beklemiyodum zaten ama çok sinirliyim

#aşkmantıkintikam 
#eszan";Neutral-Negative;3
5185;"şu çiftin ateşinin bitmesi mümkün mü allasen fotoğraflar bile alev alev ??? hay sizin elinize senarist diye kalem verenin pfff ?
#AşkMantıkİntikam #AskMantikIntikam #EsZan #ilbur #burcuözberk #ilhanşen https://t.co/xKVEc90RId";Negative;4
5186;"LAAAANNN!!! Bu çift zaten yeterince belayla uğraştı. Ciddi ciddi finale 3 Bölüm kala (hatta bölüm sonu gerçekleşeceği için 2 Bölüm kala olmuş olacak) ""Şirkete çökmek isteyen Mafya"" senaryosu mu yazıyorsunuz? Yuh ULAN SİZE!!! YUH

#AşkMantıkİntikam";Neutral-Negative;3
5187;"Ami evreninde asla ""daha ne kadar saçmalayacaklar?"" sorusu yoktur arkadaşlar?? #AskMantıkİntikam https://t.co/H5Hd34cJ3E";Negative;4
5188;Finalde uzaylı istilası olsun. Bütün ekibi kaçırsın ve yok etsin. Ben sövmekten yoruldum bunlar küfür yemekten bıkmadı.  #AşkMantıkİntikam;Negative;4
5189;Bu çift hiç başbaşa yemeğe gitmedi dedik onun da içine etmişler. Ömür boyu elinizi attığınız dal kurusun inşallah. #AşkMantıkİntikam #EsZan #EsZanLas;Negative;4
